Spot Pairs,Order Type,Direction,Filled Value,Filled Price,Filled Quantity,Fees,Transaction ID,Order No.,Timestamp (UTC+0)
AAVEUSDT,MARKET,BUY,93.32242270000000000000,166.94530000000000000000,0.55900000000000000000,0.00100620000000000000,2270000000293942423,1824222088937085184,2024-11-21 14:43:39
WLDUSDT,MARKET,BUY,38.39896500000000000000,2.24950000000000000000,17.07000000000000000000,0.03072600000000000000,2280000000773747791,1824221857294063872,2024-11-21 14:43:11
WLDUSDT,MARKET,BUY,146.79292500000000000000,2.24970000000000000000,65.25000000000000000000,0.11745000000000000000,2280000000773747794,1824221857294063872,2024-11-21 14:43:11
WLDUSDT,MARKET,BUY,148.45110400000000000000,2.24960000000000000000,65.99000000000000000000,0.11878200000000000000,2280000000773747793,1824221857294063872,2024-11-21 14:43:11
WLDUSDT,MARKET,BUY,17.90761200000000000000,2.24970000000000000000,7.96000000000000000000,0.01432800000000000000,2280000000773747795,1824221857294063872,2024-11-21 14:43:11
WLDUSDT,MARKET,BUY,148.44450500000000000000,2.24950000000000000000,65.99000000000000000000,0.11878200000000000000,2280000000773747792,1824221857294063872,2024-11-21 14:43:11
DOGEUSDT,MARKET,BUY,472.24180400000000000000,0.38702000000000000000,1220.20000000000000000000,2.19636000000000000000,2200000000371011646,1824221456687700224,2024-11-21 14:42:23
DOGEUSDT,MARKET,BUY,27.74933400000000000000,0.38702000000000000000,71.70000000000000000000,0.12906000000000000000,2200000000371011647,1824221456687700224,2024-11-21 14:42:23
XRPUSDT,MARKET,SELL,347.50849200000000000000,1.08120000000000000000,321.41000000000000000000,0.62551528560000000000,2260000000718594877,1822189542640457984,2024-11-18 19:25:20
XRPUSDT,MARKET,SELL,4.27074000000000000000,1.08120000000000000000,3.95000000000000000000,0.00768733200000000000,2260000000718594876,1822189542640457984,2024-11-18 19:25:20
XRPUSDT,MARKET,SELL,2.49757200000000000000,1.08120000000000000000,2.31000000000000000000,0.00449562960000000000,2260000000718594878,1822189542640457984,2024-11-18 19:25:20
XRPUSDT,MARKET,SELL,109.42756000000000000000,1.08130000000000000000,101.20000000000000000000,0.19696960800000000000,2260000000718594875,1822189542640457984,2024-11-18 19:25:20
UNIUSDT,MARKET,BUY,109.97882500000000000000,9.21250000000000000000,11.93800000000000000000,0.02148840000000000000,2200000000356563898,1820820180608227584,2024-11-16 22:04:40
UNIUSDT,MARKET,BUY,1.51071880000000000000,9.21170000000000000000,0.16400000000000000000,0.00029520000000000000,2200000000356563895,1820820180608227584,2024-11-16 22:04:40
UNIUSDT,MARKET,BUY,13.89229920000000000000,9.21240000000000000000,1.50800000000000000000,0.00271440000000000000,2200000000356563896,1820820180608227584,2024-11-16 22:04:40
UNIUSDT,MARKET,BUY,10.00358040000000000000,9.21140000000000000000,1.08600000000000000000,0.00195480000000000000,2200000000356563893,1820820180608227584,2024-11-16 22:04:40
UNIUSDT,MARKET,BUY,414.52200000000000000000,9.21160000000000000000,45.00000000000000000000,0.08100000000000000000,2200000000356563894,1820820180608227584,2024-11-16 22:04:40
UNIUSDT,MARKET,BUY,250.09173750000000000000,9.21250000000000000000,27.14700000000000000000,0.04886460000000000000,2200000000356563897,1820820180608227584,2024-11-16 22:04:40
